Date,Share_Code,Year_High_GHS,Year_Low_GHS,Previous_Closing_Price_VWAP_GHS,Opening_Price_GHS,Closing_Price_GHS,Price_Change_GHS,Closing_Bid_Price_GHS,Closing_Offer_Price_GHS,Total_Shares_Traded,Total_Value_Traded,Last_Transactio_ Price_GHS
21/07/2009,CAL,0.6,0.21,0.24,0.24,0.25,0.01,0.25,,"40,000",,0
22/07/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,,,"245,800",,0
23/07/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,,0.25,"31,200",,0
24/07/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,,,"117,500",,0
27/07/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,0.25,,"5,600",,0
28/07/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,0.25,0.26,"50,400",,0
29/07/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,0.25,0.26,"3,700",,0
30/07/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,0.22,0.25,"11,800",,0
31/07/2009,CAL,0.6,0.21,0.25,0.25,0.22,-0.03,,0.22,"42,600",,0
03/08/2009,CAL,0.6,0.21,0.22,0.22,0.22,0,,0.22,"31,900",,0
04/08/2009,CAL,0.6,0.21,0.22,0.22,0.22,0,,,"36,700",,0
05/08/2009,CAL,0.6,0.21,0.22,0.22,0.22,0,,0.22,"70,400",,0
06/08/2009,CAL,0.6,0.21,0.22,0.22,0.22,0,0.04,,"17,400",,0
07/08/2009,CAL,0.6,0.21,0.22,0.22,0.22,0,,0.22,"11,600",,0
10/08/2009,CAL,0.6,0.21,0.22,0.22,0.22,0,0.21,0.24,"11,300",,0
11/08/2009,CAL,0.6,0.21,0.22,0.22,0.22,0,0.22,,"1,800",,0
12/08/2009,CAL,0.6,0.21,0.22,0.22,0.23,0.01,0.22,,"5,300",,0
13/08/2009,CAL,0.6,0.21,0.23,0.23,0.25,0.02,0.24,0.26,"1,500",,0
14/08/2009,CAL,0.6,0.21,0.25,0.25,0.27,0.02,0.26,,"13,100",,0
17/08/2009,CAL,0.6,0.21,0.27,0.27,0.27,0,0.25,0.27,"4,600",,0
18/08/2009,CAL,0.6,0.21,0.27,0.27,0.25,-0.02,,0.25,"58,400",,0
19/08/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,0.22,0.26,"7,200",,0
20/08/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,0.25,0.26,0,,0
21/08/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,0.22,0.25,"1,100",,0
24/08/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,0.22,0.25,"10,100",,0
25/08/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,0.22,0.25,"1,600",,0
26/08/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,0.25,,"23,200",,0
27/08/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,0.25,0.27,"16,200",,0
28/08/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,0.25,0.26,"2,400",,0
31/08/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,0.24,0.25,"19,500",,0
01/09/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,,,"20,100",,0
02/09/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,,0.25,"31,800",,0
03/09/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,,0.25,"8,000",,0
04/09/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,,0.25,"2,400",,0
07/09/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,0.24,0.25,900,,0
08/09/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,,0.04,"19,700",,0
09/09/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,0.24,0.25,"4,800",,0
10/09/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,,0.25,"8,400",,0
11/09/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,,0.24,"3,300",,0
14/09/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,,0.25,"10,200",,0
15/09/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,,0.25,0,,0
16/09/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,,0.25,"10,000",,0
17/09/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,0.24,0.25,0,,0
18/09/2009,CAL,0.6,0.21,0.25,0.25,0.25,0,,0.24,0,,0
22/09/2009,CAL,0.6,0.21,0.25,0.25,0.24,-0.01,,0.24,"2,100",,0
23/09/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,0.24,300,,0
24/09/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,0.24,0,,0
25/09/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,0.24,100,,0
28/09/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,0.24,0,,0
29/09/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,0.24,0,,0
30/09/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,,0,,0
01/10/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,,0,,0
02/10/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,,0,,0
05/10/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,0.24,0,,0
06/10/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,0.24,"4,600",,0
07/10/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,0.24,0,,0
08/10/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,0.5,0,,0
09/10/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,0.24,0,,0
12/10/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,0.24,0,,0
13/10/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,0.24,0,,0
14/10/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,,0,,0
15/10/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,0.24,0,,0
16/10/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,0.24,0,,0
19/10/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,0.24,0,,0
20/10/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,0.24,0,,0
21/10/2009,CAL,0.6,0.21,0.24,0.24,0.24,0,,0.24,0,,0
22/10/2009,CAL,0.6,0.21,0.24,0.24,0.23,-0.01,,0.23,"1,100",,0
23/10/2009,CAL,0.6,0.21,0.23,0.23,0.23,0,,0.23,0,,0
26/10/2009,CAL,0.6,0.21,0.23,0.23,0.23,0,,0.23,0,,0
27/10/2009,CAL,0.6,0.21,0.23,0.23,0.22,-0.01,,0.22,"3,300",,0
28/10/2009,CAL,0.6,0.21,0.22,0.22,0.21,-0.01,,0.21,"1,300",,0
29/10/2009,CAL,0.6,0.21,0.21,0.21,0.21,0,,0.22,"1,300",,0
30/10/2009,CAL,0.6,0.21,0.21,0.21,0.22,0.01,,0.22,"2,500",,0
02/11/2009,CAL,0.6,0.21,0.22,0.22,0.22,0,0.21,0.22,0,,0
03/11/2009,CAL,0.6,0.21,0.22,0.22,0.22,0,,0.22,"10,400",,0
04/11/2009,CAL,0.6,0.21,0.22,0.22,0.22,0,,0.22,"4,900",,0
05/11/2009,CAL,0.6,0.21,0.22,0.22,0.22,0,,0.22,300,,0
06/11/2009,CAL,0.6,0.21,0.22,0.22,0.21,-0.01,,0.22,"266,600",,0
09/11/2009,CAL,0.6,0.21,0.21,0.21,0.21,0,,0.21,200,,0
10/11/2009,CAL,0.6,0.21,0.21,0.21,0.21,0,,0.21,0,,0
11/11/2009,CAL,0.6,0.21,0.21,0.21,0.2,-0.01,,0.21,"2,500",,0
12/11/2009,CAL,0.6,0.21,0.2,0.2,0.2,0,0.18,0.2,"2,500",,0
13/11/2009,CAL,0.6,0.21,0.2,0.2,0.2,0,0.19,0.2,"4,300",,0
16/11/2009,CAL,0.6,0.21,0.2,0.2,0.2,0,0.19,0.2,"3,700",,0
17/11/2009,CAL,0.6,0.21,0.2,0.2,0.2,0,0.19,0.2,"2,000",,0
18/11/2009,CAL,0.6,0.21,0.2,0.2,0.2,0,0.19,0.2,"60,800",,0
19/11/2009,CAL,0.6,0.21,0.2,0.2,0.2,0,0.19,0.2,"1,700",,0
20/11/2009,CAL,0.6,0.21,0.2,0.2,0.2,0,,0.2,"72,300",,0
23/11/2009,CAL,0.6,0.21,0.2,0.2,0.2,0,,0.2,0,,0
24/11/2009,CAL,0.6,0.21,0.2,0.2,0.2,0,,,"4,700",,0
25/11/2009,CAL,0.6,0.21,0.2,0.2,0.2,0,0,0.2,0,,0
26/11/2009,CAL,0.6,0.21,0.2,0.2,0.2,0,,0.2,"4,500",,0
30/11/2009,CAL,0.6,0.21,0.2,0.2,0.2,0,,0.2,400,,0
01/12/2009,CAL,0.6,0.2,0.2,0.2,0.2,0,,,0,,0
02/12/2009,CAL,0.6,0.2,0.2,0.2,0.2,0,0.19,0.2,"20,000",,0
03/12/2009,CAL,0.6,0.2,0.2,0.2,0.2,0,,0.2,0,,0
07/12/2009,CAL,0.6,0.2,0.2,0.2,0.2,0,,0.2,200,,0
08/12/2009,CAL,0.6,0.2,0.2,0.2,0.2,0,,0.2,"4,700",,0
09/12/2009,CAL,0.6,0.2,0.2,0.2,0.2,0,0,0.2,100,,0
10/12/2009,CAL,0.6,0.2,0.2,0.2,0.2,0,,0.2,400,,0
11/12/2009,CAL,0.6,0.2,0.2,0.2,0.2,0,,0.2,"2,800",,0
14/12/2009,CAL,0.6,0.2,0.2,0.2,0.2,0,,0.2,0,,0
15/12/2009,CAL,0.6,0.2,0.2,0.2,0.2,0,,0.2,"1,400",,0
16/12/2009,CAL,0.6,0.2,0.2,0.2,0.2,0,,0.2,0,,0
17/12/2009,CAL,0.6,0.2,0.2,0.2,0.2,0,0.19,0.2,300,,0
18/12/2009,CAL,0.6,0.2,0.2,0.2,0.2,0,,0.2,"7,100",,0
21/12/2009,CAL,0.6,0.2,0.2,0.2,0.2,0,0.18,0.19,"4,400",,0
22/12/2009,CAL,0.6,0.2,0.2,0.2,0.2,0,,0.2,"3,500",,0
23/12/2009,CAL,0.6,0.2,0.2,0.2,0.2,0,,0.2,200,,0
24/12/2009,CAL,0.6,0.2,0.2,0.2,0.2,0,,0.2,100,,0
29/12/2009,CAL,0.6,0.2,0.2,0.2,0.2,0,,0.2,400,,0
30/12/2009,CAL,0.6,0.2,0.2,0.2,0.2,0,,0.2,200,,0
31/12/2009,CAL,0.6,0.2,0.2,0.2,0.2,0,,0.2,0,,0
04/01/2010,CAL,0.6,0.2,0.2,0.2,0.2,0,,0.2,0,,0
05/01/2010,CAL,0.6,0.2,0.2,0.2,0.2,0,,0.2,200,,0
06/01/2010,CAL,0.2,0.2,0.2,0.2,0.2,0,,0.2,"1,900",,0
07/01/2010,CAL,0.2,0.2,0.2,0.2,0.2,0,0.19,0.2,"35,500",,0
08/01/2010,CAL,0.2,0.2,0.2,0.2,0.2,0,0.19,0.2,0,,0
11/01/2010,CAL,0.2,0.2,0.2,0.2,0.2,0,0.19,0.2,0,,0
12/01/2010,CAL,0.2,0.2,0.2,0.2,0.2,0,,0.2,"51,400",,0
13/01/2010,CAL,0.2,0.2,0.2,0.2,0.2,0,,0.2,"1,500",,0
14/01/2010,CAL,0.2,0.2,0.2,0.2,0.2,0,0.18,0.2,200,,0
15/01/2010,CAL,0.2,0.2,0.2,0.2,0.2,0,,0.2,200,,0
18/01/2010,CAL,0.2,0.19,0.2,0.2,0.19,-0.01,0,0.2,"1,600",,0
19/01/2010,CAL,0.2,0.19,0.19,0.19,0.19,0,0.18,0.19,"6,500",,0
20/01/2010,CAL,0.2,0.19,0.19,0.19,0.19,0,,0.19,200,,0
21/01/2010,CAL,0.2,0.19,0.19,0.19,0.2,0.01,0.17,0.2,"1,200",,0
22/01/2010,CAL,0.2,0.19,0.2,0.2,0.2,0,,0.2,"1,100",,0
25/01/2010,CAL,0.2,0.19,0.2,0.2,0.19,-0.01,0.19,0.2,"31,100",,0
26/01/2010,CAL,0.2,0.19,0.19,0.19,0.19,0,,0.19,"20,200",,0
27/01/2010,CAL,0.2,0.19,0.19,0.19,0.19,0,,0.2,"7,900",,0
28/01/2010,CAL,0.2,0.19,0.19,0.19,0.19,0,,0.2,0,,0
29/01/2010,CAL,0.2,0.19,0.19,0.19,0.2,0.01,,0.2,"3,900",,0
01/02/2010,CAL,0.2,0.19,0.2,0.2,0.2,0,,0.2,"20,000",,0
02/02/2010,CAL,0.2,0.19,0.2,0.19,0.19,-0.01,,0.2,"16,000",,0
03/02/2010,CAL,0.2,0.19,0.19,0.19,0.19,0,,0.19,"3,400",,0
04/02/2010,CAL,0.2,0.19,0.19,0.19,0.19,0,,0.19,"3,300",,0
05/02/2010,CAL,0.2,0.19,0.19,0.19,0.19,0,,0.19,"3,100",,0
08/02/2010,CAL,0.2,0.19,0.19,0.19,0.19,0,,0.19,0,,0
09/02/2010,CAL,0.2,0.19,0.19,0.19,0.19,0,,0.19,"2,900",,0
10/02/2010,CAL,0.2,0.19,0.19,0.19,0.19,0,,0.19,100,,0
11/02/2010,CAL,0.2,0.19,0.19,0.19,0.19,0,,0.19,500,,0
12/02/2010,CAL,0.2,0.19,0.19,0.19,0.19,0,,0.19,"6,000",,0
15/02/2010,CAL,0.2,0.19,0.19,0.19,0.19,0,,0.19,"1,300",,0
16/02/2010,CAL,0.2,0.19,0.19,0.19,0.19,0,,0.19,500,,0
17/02/2010,CAL,0.2,0.19,0.19,0.19,0.19,0,,0.19,"12,100",,0
18/02/2010,CAL,0.2,0.19,0.19,0.19,0.19,0,,0.19,800,,0
19/02/2010,CAL,0.2,0.18,0.19,0.18,0.18,-0.01,,0.19,"6,900",,0
22/02/2010,CAL,0.2,0.18,0.18,0.18,0.18,0,0.17,0.18,"71,300",,0
23/02/2010,CAL,0.2,0.17,0.18,0.17,0.17,-0.01,0.17,0.18,"19,800",,0
24/02/2010,CAL,0.2,0.17,0.17,0.17,0.17,0,0.17,0.18,"1,900",,0
25/02/2010,CAL,0.2,0.17,0.17,0.18,0.17,0,0.17,0.18,"1,400",,0
26/02/2010,CAL,0.2,0.17,0.17,0.17,0.17,0,0.17,0.18,"65,500",,0
01/03/2010,CAL,0.2,0.17,0.17,0.18,0.17,0,0.17,0.18,"1,400",,0
02/03/2010,CAL,0.2,0.17,0.17,0.17,0.17,0,0.51,,100,,0
03/03/2010,CAL,0.2,0.17,0.17,0.17,0.19,0.02,0.17,0.19,"34,100",,0
04/03/2010,CAL,0.2,0.17,0.19,0.17,0.19,0,0.18,0.2,"1,900",,0
05/03/2010,CAL,0.2,0.17,0.19,0.19,0.19,0,0.18,0.2,"17,900",,0
09/03/2010,CAL,0.2,0.17,0.19,0.19,0.19,0,0.19,0.2,"39,400",,0
10/03/2010,CAL,0.2,0.17,0.19,0.19,0.2,0.01,0.19,0.2,800,,0
11/03/2010,CAL,0.2,0.17,0.2,0.2,0.2,0,0.19,0.2,"3,400",,0
12/03/2010,CAL,0.2,0.17,0.2,0.2,0.2,0,0.19,0.2,"13,800",,0
15/03/2010,CAL,0.2,0.17,0.2,0.2,0.19,-0.01,0.19,0.2,"126,800",,0
16/03/2010,CAL,0.2,0.17,0.19,0.2,0.19,0,0.19,0.2,"18,800",,0
17/03/2010,CAL,0.2,0.17,0.19,0.2,0.19,0,,0.19,"585,700",,0
18/03/2010,CAL,0.2,0.17,0.19,0.19,0.19,0,,0.19,"2,100",,0
19/03/2010,CAL,0.2,0.17,0.19,0.19,0.19,0,0.19,0.2,"2,100",,0
22/03/2010,CAL,0.2,0.17,0.19,0.19,0.19,0,,0.2,"30,300",,0
23/03/2010,CAL,0.2,0.17,0.19,0.19,0.19,0,0.19,0.2,"2,400",,0
24/03/2010,CAL,0.2,0.17,0.19,0.19,0.19,0,,0.19,"2,600",,0
25/03/2010,CAL,0.2,0.17,0.19,0.19,0.19,0,,0.19,"4,400",,0
26/03/2010,CAL,0.2,0.17,0.19,0.19,0.19,0,,0.19,"4,100",,0
29/03/2010,CAL,0.2,0.17,0.19,0.19,0.19,0,,0.19,400,,0
30/03/2010,CAL,0.2,0.17,0.19,0.19,0.19,0,,0.19,"16,700",,0
31/03/2010,CAL,0.2,0.17,0.19,0.19,0.19,0,,0.19,"5,500",,0
01/04/2010,CAL,0.2,0.17,0.19,0.19,0.19,0,,0.19,"10,000",,0
06/04/2010,CAL,0.2,0.17,0.19,0.19,0.19,0,,0.19,"126,500",,0
07/04/2010,CAL,0.2,0.17,0.19,0.19,0.2,0.01,0.19,0.2,"38,800",,0
08/04/2010,CAL,0.2,0.17,0.2,0.2,0.2,0,0.19,0.2,"19,900",,0
12/04/2010,CAL,0.2,0.17,0.2,0.2,0.2,0,0.2,,"2,300",,0
13/04/2010,CAL,0.2,0.17,0.2,0.2,0.2,0,0.2,,"2,300",,0
14/04/2010,CAL,0.21,0.17,0.21,0.21,0.21,0,0.19,0.21,"5,000",,0
15/04/2010,CAL,0.21,0.17,0.21,0.21,0.21,0,0.19,0.21,"179,700",,0
16/04/2010,CAL,0.21,0.17,0.21,0.21,0.2,-0.01,0.19,0.2,"8,000",,0
19/04/2010,CAL,0.21,0.17,0.2,0.21,0.2,0,0.19,0.2,"8,200",,0
20/04/2010,CAL,0.21,0.17,0.2,0.21,0.2,0,0.2,0.21,"300,500",,0
21/04/2010,CAL,0.21,0.17,0.2,0.21,0.2,0,0.2,0.21,"10,000",,0
22/04/2010,CAL,0.21,0.17,0.2,0.21,0.21,0.01,0.21,0.23,"1,255,200",,0
23/04/2010,CAL,0.21,0.17,0.21,0.21,0.21,0,0.2,0.21,"16,400",,0
26/04/2010,CAL,0.21,0.17,0.21,0.21,0.21,0,,0.21,"2,900",,0
27/04/2010,CAL,0.21,0.17,0.21,0.21,0.21,0,0.21,0.24,"5,200",,0
28/04/2010,CAL,0.21,0.17,0.21,0.21,0.21,0,0.21,,"5,000",,0
29/04/2010,CAL,0.21,0.17,0.21,0.21,0.21,0,0.21,,0,,0
30/04/2010,CAL,0.23,0.17,0.21,0.21,0.23,0.02,0.24,,"40,200",,0
04/05/2010,CAL,0.26,0.17,0.23,0.23,0.26,0.03,0.26,,"351,700",,0
05/05/2010,CAL,0.28,0.17,0.26,0.26,0.28,0.02,0.28,0.29,"180,500",,0
06/05/2010,CAL,0.28,0.17,0.28,0.26,0.28,0,,0.28,"933,800",,0
07/05/2010,CAL,0.28,0.17,0.28,0.26,0.28,0,0.24,0.28,"21,600",,0
10/05/2010,CAL,0.28,0.17,0.28,0.26,0.28,0,0.28,0.29,"674,900",,0
11/05/2010,CAL,0.28,0.17,0.28,0.26,0.28,0,0.26,0.3,"324,700",,0
12/05/2010,CAL,0.3,0.17,0.28,0.28,0.3,0.02,0.28,0.3,"2,760,200",,0
13/05/2010,CAL,0.3,0.17,0.3,0.28,0.3,0,,0.3,"1,507,800",,0
14/05/2010,CAL,0.3,0.17,0.3,0.28,0.3,0,,0.3,"1,507,800",,0
17/05/2010,CAL,0.3,0.17,0.3,0.28,0.3,0,0.28,0.3,"35,200",,0
18/05/2010,CAL,0.3,0.17,0.3,0.28,0.29,-0.01,,0.29,"7,100",,0
19/05/2010,CAL,0.3,0.17,0.29,0.28,0.29,0,0.28,0.29,"517,300",,0
20/05/2010,CAL,0.3,0.17,0.29,0.29,0.3,0.01,,0.3,"7,400",,0
21/05/2010,CAL,0.3,0.17,0.3,0.29,0.3,0,0.26,0.3,"369,200",,0
24/05/2010,CAL,0.3,0.17,0.3,0.3,0.29,-0.01,,0.3,"400,000",,0
26/05/2010,CAL,0.3,0.17,0.29,0.3,0.29,0,,0.29,"4,600",,0
27/05/2010,CAL,0.3,0.17,0.29,0.3,0.29,0,,0.29,"7,400",,0
28/05/2010,CAL,0.3,0.17,0.29,0.3,0.29,0,0.27,0.29,800,,0
31/05/2010,CAL,0.3,0.17,0.29,0.29,0.28,-0.01,,0.28,"14,100",,0
01/06/2010,CAL,0.3,0.17,0.28,0.28,0.26,-0.02,,,"17,600",,0
02/06/2010,CAL,0.3,0.17,0.26,0.26,0.28,0.02,,,"184,900",,0
03/06/2010,CAL,0.3,0.17,0.28,0.28,0.25,-0.03,0.25,0.26,"233,300",,0
04/06/2010,CAL,0.3,0.17,0.25,0.28,0.27,0.02,0.27,0.28,"376,600",,0
07/06/2010,CAL,0.3,0.17,0.27,0.28,0.26,-0.01,0.25,0.26,"62,900",,0
08/06/2010,CAL,0.3,0.17,0.26,0.28,0.26,0,0.25,0.26,"2,300",,0
09/06/2010,CAL,0.3,0.17,0.26,0.28,0.26,0,0.25,0.26,"56,200",,0
10/06/2010,CAL,0.3,0.17,0.26,0.28,0.26,0,0.25,0.26,"14,200",,0
11/06/2010,CAL,0.3,0.17,0.26,0.26,0.26,0,0.26,0.28,"37,900",,0
14/06/2010,CAL,0.3,0.17,0.26,0.25,0.25,-0.01,0.24,0.25,"73,300",,0
15/06/2010,CAL,0.3,0.17,0.25,0.25,0.24,-0.01,0.24,0.25,"67,400",,0
16/06/2010,CAL,0.3,0.17,0.24,0.25,0.24,0,0.24,,"5,000",,0
17/06/2010,CAL,0.3,0.17,0.24,0.24,0.24,0,0.25,,"8,000",,0
18/06/2010,CAL,0.3,0.17,0.24,0.24,0.25,0.01,0.24,0.25,"12,500",,0
21/06/2010,CAL,0.3,0.17,0.25,0.25,0.26,0.01,0.26,0.27,"20,800",,0
22/06/2010,CAL,0.3,0.17,0.26,0.26,0.26,0,0.24,0.27,"160,600",,0
23/06/2010,CAL,0.3,0.17,0.26,0.26,0.26,0,0.26,0.27,"183,900",,0
24/06/2010,CAL,0.3,0.17,0.26,0.26,0.26,0,0.26,0.27,"66,600",,0
25/06/2010,CAL,0.3,0.17,0.26,0.26,0.26,0,0.26,,"9,400",,0
28/06/2010,CAL,0.3,0.17,0.26,0.27,0.27,0.01,0.27,0.28,"24,400",,0
29/06/2010,CAL,0.3,0.17,0.27,0.27,0.27,0,0.27,0.29,"149,800",,0
30/06/2010,CAL,0.3,0.17,0.27,0.27,0.27,0,0.27,0.28,"189,300",,0
02/07/2010,CAL,0.3,0.17,0.27,0.27,0.27,0,0.26,0.27,"17,700",,0
05/07/2010,CAL,0.3,0.17,0.27,0.27,0.27,0,0.27,0.28,"3,800",,0
06/07/2010,CAL,0.3,0.17,0.27,0.27,0.28,0.01,0.27,0.29,"190,000",,0
07/07/2010,CAL,0.3,0.17,0.28,0.27,0.28,0,0.28,0.29,"15,500",,0
08/07/2010,CAL,0.3,0.17,0.28,0.27,0.28,0,0.28,0.3,"7,600",,0
09/07/2010,CAL,0.3,0.17,0.28,0.27,0.28,0,0.28,0.29,"5,000",,0
12/07/2010,CAL,0.3,0.17,0.28,0.27,0.28,0,0.28,0.29,"11,700",,0
13/07/2010,CAL,0.3,0.17,0.28,0.28,0.28,0,0.28,0.29,"316,300",,0
14/07/2010,CAL,0.3,0.17,0.28,0.28,0.28,0,0.28,0.29,"3,500",,0
15/07/2010,CAL,0.3,0.17,0.28,0.28,0.28,0,0.28,0.29,"14,300",,0
16/07/2010,CAL,0.3,0.17,0.28,0.28,0.28,0,0.28,0.29,"289,300",,0
19/07/2010,CAL,0.3,0.17,0.28,0.28,0.28,0,,0.28,"11,200",,0
20/07/2010,CAL,0.3,0.17,0.28,0.28,0.28,0,,0.28,"10,300",,0
21/07/2010,CAL,0.3,0.17,0.28,0.28,0.27,-0.01,,0.27,800,,0
22/07/2010,CAL,0.3,0.17,0.27,0.26,0.26,-0.01,,0.26,"4,000",,0
23/07/2010,CAL,0.3,0.17,0.26,0.26,0.25,-0.01,0.24,0.25,"22,700",,0
26/07/2010,CAL,0.3,0.17,0.25,0.26,0.24,-0.01,0.23,0.24,"21,200",,0
27/07/2010,CAL,0.3,0.17,0.24,0.24,0.25,0.01,0.25,,"161,000",,0
28/07/2010,CAL,0.3,0.17,0.25,0.25,0.26,0.01,0.26,0.27,"9,200",,0
29/07/2010,CAL,0.3,0.17,0.25,0.25,0.26,0.01,0.26,0.27,"9,200",,0
30/07/2010,CAL,0.3,0.17,0.26,0.25,0.26,0,0.26,0.29,"5,000",,0
02/08/2010,CAL,0.3,0.17,0.26,0.25,0.26,0,0.26,0.27,"101,300",,0
03/08/2010,CAL,0.3,0.17,0.26,0.26,0.27,0.01,0.27,0.28,"32,600",,0
04/08/2010,CAL,0.3,0.17,0.27,0.26,0.28,0.01,0.28,0.29,"79,600",,0
05/08/2010,CAL,0.3,0.17,0.28,0.28,0.29,0.01,0.28,0.29,"177,800",,0
06/08/2010,CAL,0.3,0.17,0.29,0.28,0.29,0,0.28,0.29,100,,0
09/08/2010,CAL,0.3,0.17,0.29,0.28,0.28,-0.01,0.28,0.29,"3,900",,0
10/08/2010,CAL,0.3,0.17,0.28,0.28,0.27,-0.01,0.27,0.28,"31,600",,0
11/08/2010,CAL,0.3,0.17,0.27,0.28,0.27,0,,,800,,0
12/08/2010,CAL,0.3,0.17,0.27,0.28,0.27,0,0.26,0.27,"62,600",,0
13/08/2010,CAL,0.3,0.17,0.27,0.28,0.27,0,0.26,0.28,"218,700",,0
16/08/2010,CAL,0.3,0.17,0.27,0.28,0.25,-0.02,0.25,0.27,"20,000",,0
17/08/2010,CAL,0.3,0.17,0.25,0.25,0.26,0.01,0.26,,"40,900",,0
18/08/2010,CAL,0.3,0.17,0.26,0.26,0.27,0.01,0.27,,"17,000",,0
19/08/2010,CAL,0.3,0.17,0.27,0.26,0.27,0,0.27,0.29,"55,600",,0
20/08/2010,CAL,0.3,0.17,0.27,0.27,0.29,0.02,0.29,0.3,"206,400",,0
